"gid","lbl.x","val.x","lbl.y","val.y","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균","구급발생수","전체발생수","화재발생정규화","구조발생정규화","구급발생정규화","전체발생정규화","소요시간","정규화시간","전체시간가중"
"라라54b87b","8.79",8.79,"8.79",8.79,175.58,8.79,95,328.52,49.82,0,83,3,207,98.23,14,0,6,11,304,32,33,30,60,78,32,11,0,0,149485.93,62,44,1.828,3.367,0.686,9,12.43,1,1100,1100,0,0,376,376,162,49,0.302469136,1,0.00617284,27,0.166666667,17,0.104938272,0,0,0,0,38,4.754575488379,0.032258064516129,0.0907563025210084,0.194871794871795,0.317886161908932,7.47231938277307,1.14283003009584,1.50611988207727
"라라56b80b","5.45",5.45,"5.45",5.45,105.62,5.45,65,119.96,32.1,0,49,0,43,37.59,0,0,0,0,94,0,8,6,15,27,17,15,0,0,33452.77,49,19,9.159,0.493,3.108,5,3.12,1,633,633,0,0,466,466,5,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.220914316539967,0.032258064516129,0.00280112044817927,0.0102564102564103,0.0453155952207186,6.22248870101649,1.11763897071244,1.16828544591215
"라마51b02a","5.40",5.4,"5.40",5.4,55.99,5.4,2,55.99,19.82,0,0,0,0,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.98,1,1,19.811,6.217,9.05,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,25.2625199039419,1.50140179850641,1.50140179850641
"라라56a83b","5.90",5.9,"5.90",5.9,96.8,5.9,1,96,14.89,0,0,0,0,14.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40693.38,0,0,3.485,6.911,1.082,1,0.04,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746769027350011,0,0.00392156862745098,0,0.00392156862745098,11.6163734847215,1.22635583442596,1.23116507299233
"라라43a88a","2.70",2.7,"2.70",2.7,99.56,2.7,1,99.56,15.08,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097.18,1,0,17.949,6.535,7.054,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.399143112282,1.26228858612611,1.26228858612611
"라마54b00a","5.00",5,"5.00",5,90.33,5,11,90.23,26.59,0,8,0,8,26.53,0,0,0,0,16,0,0,0,0,8,0,0,0,0,5761.26,9,8,19.215,2.327,10.302,3,0.35,1,5494,5494,0,0,2067,2067,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.2510315833588,0.032258064516129,0.00168067226890756,0.0102564102564103,0.0441951470414469,18.9155188231527,1.37347432523626,1.43417522499773
"라라51a86a","11.92",11.92,"11.92",11.92,229.42,11.92,262,937.26,60.79,79,167,9,1349,145.25,255,79,74,148,1771,225,222,314,336,206,66,19,0,0,1897572.18,131,0,2.583,3.289,0.609,10,97.15,16,14043,877.6875,0,0,8205,512.8125,422,80,0.18957346,2,0.004739336,60,0.142180095,9,0.021327014,2,0.004739336,0,0,81,17.9523636357973,0.516129032258065,0.236414565826331,0.415384615384615,1.16792821346901,2.53435427625064,1,2.16792821346901
"라라76b87b","4.83",4.83,"4.83",4.83,133.19,4.83,12,135.24,4.02,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630.7,0,0,23.103,2.367,5.364,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.0842176415207,1.29625223668383,1.29625223668383
"라라68a93a","6.98",6.98,"6.98",6.98,292.14,6.98,22,348.42,30.68,0,0,0,21,39.33,0,0,0,0,27,0,0,6,7,0,0,0,0,0,28947.42,10,7,13.76,2.94,6.334,4,3.07,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.671475860302929,0,0.00672268907563025,0,0.00672268907563025,18.2867981392644,1.36080209665796,1.36995034604726
"라마52b02a","4.19",4.19,"4.19",4.19,126.64,4.19,25,131.63,15.36,0,17,0,6,15.25,0,0,0,0,23,0,0,0,0,8,10,0,0,0,6222.45,15,10,18.545,4.951,7.784,3,1.32,1,57,57,0,0,381,381,3,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,2,-0.2510315833588,0.032258064516129,0.00168067226890756,0.0102564102564103,0.0441951470414469,19.9316039595824,1.39395410812526,1.45556011490289
"라라53a94b","4.99",4.99,"4.99",4.99,92.52,4.99,47,103.99,30.25,0,42,0,38,36.99,0,0,0,0,83,0,0,7,10,16,16,15,0,0,61628.28,38,23,10.151,4.315,5.474,3,1.96,2,1155,577.5,0,0,1494,747,17,2,0.117647059,0,0,1,0.058823529,0,0,0,0,0,0,2,0.370689908688542,0.0645161290322581,0.00952380952380952,0.0102564102564103,0.0842963488124778,14.5250867525474,1.28498263062213,1.39330197467103
"라라50a84a","5.93",5.93,"5.93",5.93,230.77,5.93,13,318.87,16.77,0,0,0,0,23.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20317.18,2,0,5.593,4.909,3.049,7,1.66,1,1,1,0,0,360,360,18,2,0.111111111,1,0.055555556,1,0.055555556,0,0,0,0,0,0,1,-0.0976877588742355,0.032258064516129,0.0100840336134454,0.00512820512820513,0.0474703032577795,9.29050892675523,1.17947669067257,1.23546680686428
"라라44b85a","5.38",5.38,"5.38",5.38,98.07,5.38,19,126.4,21.8,0,6,0,9,27.95,0,0,0,0,18,0,0,0,0,6,0,0,0,0,12070.62,5,1,15.032,4.846,5.016,4,0.94,1,301,301,0,0,2018,2018,30,3,0.1,0,0,3,0.1,0,0,0,0,0,0,1,0.0830158420387621,0.032258064516129,0.0168067226890756,0.00512820512820513,0.0541929923334098,13.87212997207,1.27182190951655,1.34074574450844
"라라36b88b","5.62",5.62,"5.62",5.62,61.92,5.62,20,62.7,15.27,0,9,0,12,15.87,0,0,0,0,21,0,0,0,6,7,0,0,0,0,7932.09,16,15,26.997,4.387,3.722,2,0.5,1,850,850,0,0,833,833,9,1,0.111111111,0,0,1,0.111111111,0,0,0,0,0,0,1,-0.233215459558984,0.032258064516129,0.00504201680672269,0.00512820512820513,0.0424282864510569,7.46862333103399,1.14275553403793,1.19124069317962
"라라65a83a","5.63",5.63,"5.63",5.63,344.62,5.63,15,344.62,35.31,0,6,0,0,35.31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8808.2,12,4,11.465,1.433,1.387,3,2.07,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.689291984102745,0,0.00336134453781513,0.00512820512820513,0.00848954966602026,8.94313378711909,1.1724751440642,1.18242893003191
"라라58b87a","27.45",27.45,"27.45",27.45,1913.49,27.45,22,13179.18,31.62,0,0,0,64,194.29,0,0,0,0,68,15,22,14,11,0,0,0,0,0,1529962.57,0,0,2.535,2.217,0.319,5,112.04,4,6470,1617.5,0,0,920,230,153,27,0.176470588,1,0.006535948,12,0.078431373,10,0.065359477,1,0.006535948,1,0.006535948,7,3.60314368428362,0.129032258064516,0.0857142857142857,0.0358974358974359,0.250643979676238,7.80561948451945,1.14954788618478,1.43767514320654
"라라63b83a","6.61",6.61,"6.61",6.61,127.02,6.61,13,144.21,24.79,0,6,0,0,30.02,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24253.09,8,6,11.083,1.374,1.328,4,0.75,1,3157,3157,0,0,1810,1810,9,2,0.222222222,2,0.222222222,0,0,0,0,0,0,0,0,1,-0.233215459558984,0.032258064516129,0.00504201680672269,0.00512820512820513,0.0424282864510569,7.8796294105874,1.15103959899816,1.19987623682097
"라라48a85a","10.46",10.46,"10.46",10.46,929.67,10.46,5,1686.91,19.05,0,0,0,0,33.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45497.44,2,0,6.12,4.536,0.301,4,3.37,0,0,0,0,0,0,0,54,9,0.166666667,2,0.037037037,4,0.074074074,0,0,1,0.018518519,0,0,0,-0.0390132571074369,0,0.0302521008403361,0,0.0302521008403361,11.0565877224927,1.21507302901549,1.25183154081764
"라라58a85a","7.48",7.48,"7.48",7.48,180.01,7.48,58,221.79,25.75,0,32,0,41,32.73,0,0,0,0,76,0,8,0,17,17,13,7,0,0,103403.21,23,12,1.698,3.629,1.348,8,5.06,0,0,0,0,0,0,0,31,4,0.129032258,1,0.032258065,2,0.064516129,1,0.032258065,0,0,0,0,0,-0.385361825524016,0,0.0173669467787115,0,0.0173669467787115,3.60734727732985,1,1.01736694677871
"라라51b86a","8.48",8.48,"8.48",8.48,100.13,8.48,87,194.83,59.08,6,49,0,185,109.87,25,11,7,13,259,32,25,44,48,42,24,6,0,0,732419.35,59,0,2.097,2.803,0.431,1,6.7,16,66468,4154.25,1,0.0625,9950,621.875,81,13,0.160493827,0,0,6,0.074074074,5,0.061728395,0,0,0,0,10,7.66733660056182,0.516129032258065,0.0453781512605042,0.0512820512820513,0.61278923480062,5.76964941407055,1.10851173329132,1.78779579010242
"라라51b97b","4.00",4,"4.00",4,103.68,4,1,99.48,22.06,0,0,0,0,21.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9465.21,1,0,12.968,1.809,9.384,1,0.04,1,3148,3148,0,0,789,789,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350927036443916,0.032258064516129,0.00336134453781513,0,0.0356194090539442,17.6478098384793,1.34792291832978,1.39593513613096
"라라39b88a","3.45",3.45,"3.45",3.45,33.17,3.45,3,37.3,14.31,0,0,0,0,15.49,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18305.31,0,0,22.547,1.521,5.421,2,0.04,2,5933,2966.5,0,0,1358,679,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0873333643000289,0.0645161290322581,0.00168067226890756,0.00512820512820513,0.0713250064293707,2.82206534210361,1,1.07132500642937
"라라67a84b","3.50",3.5,"3.50",3.5,78.36,3.5,4,78.36,25.17,0,0,0,0,25.17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2146.28,3,1,13.188,3.56,5.116,1,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,17.9761084381452,1.35453996625506,1.35529881217453
"라라52b81b","4.32",4.32,"4.32",4.32,134.45,4.32,10,139.44,30.16,0,8,0,12,31.5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16413.93,8,4,8.417,6.561,3.079,4,0.56,0,0,0,0,0,0,0,5,1,0.2,0,0,1,0.2,0,0,0,0,0,0,2,-0.631814940855478,0,0.00280112044817927,0.0102564102564103,0.0130575307045895,9.58990116043288,1.18551111409295,1.20099096186585
"라라71b84b","5.90",5.9,"5.90",5.9,62.69,5.9,3,62.69,20.28,0,6,0,0,20.28,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6047.81,2,2,21.152,2.756,4.822,1,0.08,2,1208,604,0,0,2234,1117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298563210527625,0.0645161290322581,0.00224089635854342,0,0.0667570253908015,7.03737928538408,1.13406356118011,1.20977027112859
"라라65a80b","4.23",4.23,"4.23",4.23,96.8,4.23,9,96.8,27.04,0,0,0,0,27.04,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8738.14,7,4,14.721,3.452,3.124,4,0.35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.734467884330994,0,0.00168067226890756,0.00512820512820513,0.00680887739711269,13.912548353119,1.27263656533517,1.28130179167962
"라라61a97a","7.35",7.35,"7.35",7.35,254.8,7.35,1,254.8,38.72,0,0,0,0,38.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873.63,0,0,15.282,2.331,3.51,1,0.1,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,16.2066785786019,1.31887608528531,1.32035381759376
"라라63b75a","6.00",6,"6.00",6,70.27,6,15,70.19,34.59,0,12,0,10,34.52,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4255.08,13,9,18.341,4.148,4.185,1,0.42,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.746769027350011,0,0.00392156862745098,0,0.00392156862745098,16.6071823152613,1.32694846945761,1.33215218894567
"라라74a91a","3.50",3.5,"3.50",3.5,63.57,3.5,8,63.57,26.33,0,7,0,0,26.33,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3166.75,7,6,17.362,3.213,5.404,3,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.692049474493144,0,0.000560224089635854,0.0102564102564103,0.0108166343460461,12.165700222854,1.23742783216387,1.25081263655401
"라라39b86b","5.35",5.35,"5.35",5.35,87.72,5.35,26,90.42,18.87,0,16,0,11,18.78,0,0,0,0,29,0,0,0,0,6,6,0,0,0,5475.46,17,16,21.645,4.077,4.961,4,0.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,8.91532095395389,1.17191456034505,1.17257109511275
"라라59b90a","6.39",6.39,"6.39",6.39,116.94,6.39,32,148.96,26.25,0,34,0,39,30.12,6,0,0,0,79,0,7,0,11,26,0,13,0,0,69963.47,23,11,7.803,3.102,1.577,5,1.91,1,18700,18700,0,0,1393,1393,47,6,0.127659574,0,0,1,0.021276596,4,0.085106383,1,0.021276596,0,0,1,0.339012609998842,0.032258064516129,0.0263305322128852,0.00512820512820513,0.0637168018572193,6.28666105117112,1.1189324015004,1.19022719561842
"라라55b99a","5.00",5,"5.00",5,51.84,5,1,51.84,5.99,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565.15,0,0,21.209,0.958,13.184,1,0.02,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,20.2956306187072,1.40129127572805,1.40286134998657
"라라55b95a","3.93",3.93,"3.93",3.93,63.99,3.93,8,63.99,9.4,0,8,0,0,9.4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7543.49,6,3,12.132,4.326,7.979,1,0.2,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0,0,1,0.2,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,13.9546101989447,1.27348434613575,1.27705152917815
"라라73b86a","5.98",5.98,"5.98",5.98,164.25,5.98,19,163.67,28.15,0,15,0,12,27.81,0,0,0,0,28,0,0,0,0,0,0,8,0,0,11089.66,17,12,20.648,1.942,2.807,5,1.24,1,4953,4953,0,0,4398,4398,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.193554540111533,0.032258064516129,0.00112044817927171,0.0153846153846154,0.0487631280800161,5.52486793296582,1.10357802113617,1.15739193752713
"라라68a83a","4.20",4.2,"4.20",4.2,58.7,4.2,1,58.7,15.09,0,0,0,0,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380.87,0,0,16.094,1.405,9.994,1,0.02,0,0,0,0,0,0,0,3,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,0,-0.807003560987677,0,0.00168067226890756,0,0.00168067226890756,14.9579421105107,1.29370708041044,1.29588137802458
"라라56a86b","8.44",8.44,"8.44",8.44,366.47,8.44,206,502.66,53.14,10,156,2,297,80.95,24,6,14,14,477,40,41,55,93,98,66,34,6,0,688163.52,163,135,3.019,5.047,0.641,8,41.14,16,112097,7006.0625,1,0.0625,16605,1037.8125,121,29,0.239669421,0,0,17,0.140495868,8,0.066115702,3,0.024793388,0,0,11,8.34221761359516,0.516129032258065,0.0677871148459384,0.0564102564102564,0.640326403514259,1.82119819931898,1,1.64032640351426
"라라51b90b","5.09",5.09,"5.09",5.09,84.52,5.09,15,94.04,22.91,0,6,0,0,22.66,0,0,0,0,9,0,0,0,0,6,0,0,0,0,38528.98,9,7,3.829,3.019,2.18,4,0.56,1,160,160,0,0,1540,1540,15,5,0.333333333,0,0,0,0,4,0.266666667,1,0.066666667,0,0,2,-0.070327982445802,0.032258064516129,0.00840336134453781,0.0102564102564103,0.0509178361170771,4.5647671851077,1,1.05091783611708
"라라59a86b","19.18",19.18,"19.18",19.18,601.18,19.18,89,3996.86,46.35,118,161,33,2127,123.5,956,342,192,533,3244,172,429,905,317,154,65,14,0,0,1260546.05,0,0,2.732,2.139,1.06,9,142.29,3,8924,2974.666667,0,0,2227,742.3333333,269,38,0.141263941,0,0,32,0.118959108,3,0.011152416,1,0.003717472,0,0,1,4.50383047552032,0.0967741935483871,0.150700280112045,0.00512820512820513,0.252602678788637,8.63551031391484,1.1662748152562,1.46087895779364
"라라37a88a","4.25",4.25,"4.25",4.25,295.89,4.25,7,295.89,35.18,0,0,0,0,35.18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8190.9,0,0,26.365,3.755,4.196,1,0.73,0,0,0,0,0,0,0,6,3,0.5,0,0,2,0.333333333,1,0.166666667,0,0,0,0,0,-0.761827660759427,0,0.00336134453781513,0,0.00336134453781513,7.12648759257706,1.13585959058698,1.13967760601753
"라라55a87b","9.45",9.45,"9.45",9.45,111.52,9.45,450,264.58,55.26,34,502,12,1227,127.64,171,69,42,86,1900,234,206,231,319,330,213,128,8,0,411778.21,339,274,2.031,3.505,0.482,10,47.48,3,43182,14394,1,0.333333333,1921,640.3333333,210,42,0.2,3,0.014285714,25,0.119047619,7,0.033333333,3,0.014285714,0,0,59,7.82244035045236,0.0967741935483871,0.117647058823529,0.302564102564103,0.516985354936019,5.8776717553549,1.11068898598143,1.68489892562256
"라라49a96b","6.46",6.46,"6.46",6.46,90.59,6.46,5,94.89,17.96,0,0,0,0,18.73,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10184.89,2,0,12.29,6.147,9.033,1,0.19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,18.1650999456295,1.35834919926357,1.3598711591507
"라라57b91b","7.00",7,"7.00",7,112.14,7,1,150.78,21.44,0,0,0,0,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81847.06,1,0,7.429,2.043,1.567,1,0.06,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,0,0,1,0.1,0,0,1,-0.629057450465079,0,0.00560224089635854,0.00512820512820513,0.0107304460245637,3.80595004477738,1,1.01073044602456
"라라54b80b","8.84",8.84,"8.84",8.84,1274.36,8.84,55,1583.92,12.17,0,25,1,118,12.74,13,9,0,0,156,13,39,23,28,20,12,0,0,0,334039.64,0,0,7.987,3.801,0.702,3,37.07,4,13547,3386.75,0,0,2414,603.5,114,6,0.052631579,0,0,2,0.01754386,3,0.026315789,1,0.00877193,0,0,6,2.94332130465969,0.129032258064516,0.0638655462184874,0.0307692307692308,0.223667035052234,1.74391934984862,1,1.22366703505223
"라라60a84b","9.16",9.16,"9.16",9.16,750.6,9.16,31,967.34,14.26,0,0,0,0,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105272.84,0,0,4.917,1.68,2.433,2,11.93,0,0,0,0,0,0,0,72,2,0.027777778,0,0,1,0.013888889,1,0.013888889,0,0,0,0,5,0.594720527545474,0,0.0403361344537815,0.0256410256410256,0.0659771600948072,0.88492358857637,1,1.06597716009481
"라라40a87a","6.07",6.07,"6.07",6.07,70.96,6.07,25,76.93,20.75,0,18,0,16,24.45,0,0,0,0,39,0,0,0,0,12,6,6,0,0,14612.96,19,16,21.423,2.71,6.62,6,0.77,0,0,0,0,0,0,0,17,2,0.117647059,0,0,1,0.058823529,0,0,0,0,0,0,4,-0.306039986629115,0,0.00952380952380952,0.0205128205128205,0.03003663003663,2.8950662783581,1,1.03003663003663
"라라62b86b","5.95",5.95,"5.95",5.95,138.66,5.95,24,150.82,31.5,0,17,0,12,33.67,0,0,0,0,29,0,0,0,0,13,0,0,0,0,26925,7,3,8.805,2.751,1.406,5,1.45,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,9.55526315556416,1.1848129650954,1.1881317689192
"라라53b95a","6.41",6.41,"6.41",6.41,97,6.41,14,104.59,27.33,0,11,0,0,31.23,0,0,0,0,16,0,0,0,0,6,0,0,0,0,5806.2,9,9,11.314,4.465,5.627,2,0.56,0,0,0,0,0,0,0,9,1,0.111111111,1,0.111111111,0,0,0,0,0,0,0,0,0,-0.716651760531178,0,0.00504201680672269,0,0.00504201680672269,16.0043301674607,1.31479763616768,1.32142686794668
"라마54a04a","7.80",7.8,"7.80",7.8,90.44,7.8,1,125.62,13.72,0,0,0,0,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124.79,0,0,22.712,5.111,6.46,1,0.05,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,24.8156604542928,1.4923950881604,1.49406723951968
"라라50b82b","5.69",5.69,"5.69",5.69,101.84,5.69,28,105.22,28.41,0,17,0,15,31.17,0,0,0,0,34,0,0,0,0,14,0,0,0,0,20634.57,17,13,6.431,5.797,4.522,5,1.19,0,0,0,0,0,0,0,12,2,0.166666667,0,0,1,0.083333333,0,0,0,0,0,0,2,-0.526404506989563,0,0.00672268907563025,0.0102564102564103,0.0169790993320405,12.784855309731,1.24990726060863,1.27112956014234
"라라62b93a","4.86",4.86,"4.86",4.86,83.58,4.86,18,86.38,27.13,0,11,0,14,27.96,0,0,0,0,25,0,0,0,8,0,6,0,0,0,8663.76,9,2,18.231,4.185,3.736,3,0.6,0,0,0,0,0,0,0,5,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,18.7666349264103,1.37047348429131,1.37431234559185
"라라68b84b","5.27",5.27,"5.27",5.27,224.92,5.27,20,227.42,28.91,0,14,0,18,29.83,0,0,0,0,35,0,6,0,0,6,0,0,0,0,10754.52,16,12,19.956,0.678,7.832,4,1.82,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.646873574264895,0,0.00224089635854342,0.0102564102564103,0.0124973066149537,12.1728592637026,1.23757212676775,1.25303844509409
"라라68b83b","5.21",5.21,"5.21",5.21,196.32,5.21,26,196.32,23.91,0,15,0,10,23.91,0,0,0,0,28,0,0,0,0,0,0,0,0,0,20860.12,19,10,15.875,0.855,7.803,7,2.04,1,7286,7286,0,0,3387,3387,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.2510315833588,0.032258064516129,0.00168067226890756,0.0102564102564103,0.0441951470414469,13.2674437441265,1.25963410928185,1.31530382395999
"라라47b96b","5.92",5.92,"5.92",5.92,90.85,5.92,7,101.45,16.34,0,7,0,6,19.03,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5878.14,2,2,13.027,4.719,8.172,2,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.764585151149827,0,0.000560224089635854,0.00512820512820513,0.00568842921784098,19.8744121898306,1.39280137496781,1.40072422700383
"라라46b94b","5.75",5.75,"5.75",5.75,98.05,5.75,12,99.91,16.16,0,0,0,11,16.8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4475.49,6,6,9.95,8.406,6.315,3,0.48,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.659174717283912,0,0.00448179271708683,0.00512820512820513,0.00960999784529196,16.518490218915,1.32516082902078,1.33789562173233
"라라69a92a","4.05",4.05,"4.05",4.05,114.81,4.05,5,114.03,26.68,0,6,0,0,26.18,0,0,0,0,10,0,0,0,0,6,0,0,0,0,7969.39,3,1,14.106,3.286,6.679,3,0.23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.646873574264895,0,0.00224089635854342,0.0102564102564103,0.0124973066149537,20.9441562493957,1.41436268444988,1.4320384085822
"라라60a81b","8.20",8.2,"8.20",8.2,540,8.2,1,540,37.24,0,0,0,0,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047.2,1,0,9.431,5.503,6.602,1,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,8.54796214681427,1.16451023137414,1.16451023137414
"라라75a84a","4.89",4.89,"4.89",4.89,146.63,4.89,37,155.72,23.67,0,21,0,11,23.75,0,0,0,0,34,0,0,0,0,10,8,6,0,0,36295.03,20,11,23.219,2.648,0.866,5,2.3,0,0,0,0,0,0,0,14,13,0.928571429,0,0,12,0.857142857,1,0.071428571,0,0,0,0,3,-0.423751563514047,0,0.00784313725490196,0.0153846153846154,0.0232277526395173,8.36602130584084,1.16084310862213,1.18780688520249
