"gid","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균"
"라라61a96b",80.36,5.53,6,87.68,19.17,0,8,0,0,20.81,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4277.55,3,2,14.879,1.928,3.904,2,0.21,2,320,160,0,0,189,94.5,8,2,0.25,0,0,0,0,1,0.125,0,0,0,0
"라라54a81a",285.56,11.42,23,1698.46,11.19,9,54,18,325,17.09,68,35,17,26,447,38,105,78,48,54,27,0,6,0,80886.26,2,0,6.998,5.112,1.195,3,15.63,1,6767,6767,0,0,8677,8677,65,19,0.292307692307692,0,0,7,0.107692307692308,9,0.138461538461538,0,0,0,0
"라라62a75b",191.13,0,2,191.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11398.6,2,0,15.982,4.152,7.538,2,0.15,1,465,465,0,0,596,596,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라75a85b",69.89,4,17,68.31,34.39,0,10,0,9,34.39,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2707.92,16,14,22.711,1.905,2.56,3,0.46,1,13223,13223,0,0,1100,1100,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라53a89a",96.15,10.73,1091,308.53,66.6,45,925,2,1345,179.93,131,46,54,66,2401,209,176,237,378,533,399,232,26,0,1555313.84,1009,874,0.899,1.511,0.11,13,134,27,101178,3747.33333333333,0,0,23109,855.888888888889,545,102,0.187155963302752,4,0.0073394495412844,67,0.122935779816514,19,0.0348623853211009,3,0.0055045871559633,0,0
"라라48b89a",103.8,6.27,62,128.12,32.19,0,37,0,46,40.3,0,0,0,0,88,0,8,8,15,20,14,7,0,0,51409.14,23,2,5.094,8.253,1.203,7,3.13,1,2310,2310,0,0,235,235,34,1,0.0294117647058824,0,0,0,0,1,0.0294117647058824,0,0,0,0
"라라45b82b",255.4,5.13,6,245.59,20.9,0,0,0,0,27.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614.61,3,1,11.304,1.78,2.729,4,0.59,1,770,770,0,0,787,787,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라56b89a",1274.55,16.4,2,3647.71,17.19,0,0,0,0,50.48,0,0,0,0,6,0,0,0,0,0,0,0,0,0,379617.83,2,1,4.176,2.456,0.77,2,2.92,5,10801,2160.2,0,0,6661,1332.2,26,2,0.0769230769230769,0,0,2,0.0769230769230769,0,0,0,0,0,0
"라라52a85a",171.09,4.73,6,167.13,51.95,0,6,0,0,51.35,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13456.91,4,2,3.821,4.528,1.913,3,0.4,1,27,27,0,0,557,557,7,2,0.285714285714286,0,0,2,0.285714285714286,0,0,0,0,0,0
"라라48a82b",178.83,5.58,36,179.85,35.43,0,12,0,14,34.76,0,0,0,0,28,0,0,0,0,7,0,0,0,0,7646.76,30,26,9.009,1.877,3.324,8,2.59,1,7821,7821,1,1,699,699,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라62b92b",468,6.53,2,908.9,30.3,0,0,0,0,57.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6246.1,0,0,18.313,3.281,4.676,1,0.73,2,1338,669,0,0,2769,1384.5,3,2,0.666666666666667,0,0,2,0.666666666666667,0,0,0,0,0,0
"라라54a80b",155.69,14.54,80,930,33.11,19,115,8,887,35.73,294,161,31,122,1296,93,274,245,158,133,44,11,0,0,231267.87,51,40,7.246,3.832,0.552,7,29.76,3,5214,1738,0,0,2401,800.333333333333,162,38,0.234567901234568,1,0.00617283950617284,24,0.148148148148148,11,0.0679012345679012,1,0.00617283950617284,0,0
"라라62b82b",81.02,5.73,48,93.65,24.55,0,39,0,32,29.99,0,0,0,0,74,0,0,0,7,21,14,10,0,0,9447.95,32,18,10.595,2.743,2.698,6,1.72,1,99,99,0,0,520,520,13,0,0,0,0,0,0,0,0,0,0,0,0
"라라75a84b",943.01,8.55,6,2629.05,16.3,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254.73,0,0,23.01,2.194,1.224,2,6.31,1,407,407,0,0,1595,1595,15,0,0,0,0,0,0,0,0,0,0,0,0
"라라51b87b",226.65,10.28,338,692.46,57.91,40,364,5,1106,127.54,122,37,42,75,1592,308,151,181,266,249,153,75,13,0,1036727.14,253,43,0.412,1.443,0.059,11,91.8,14,42696,3049.71428571429,0,0,7762,554.428571428571,291,35,0.120274914089347,1,0.00343642611683849,27,0.0927835051546392,2,0.00687285223367698,2,0.00687285223367698,1,0.00343642611683849
"라라54b83b",231.16,17.25,77,1764.39,43.32,105,307,26,2188,92.55,372,127,100,209,2867,511,388,478,500,259,119,65,6,0,474919.35,3,0,4.072,6.332,1.547,6,53.64,2,18647,9323.5,0,0,1035,517.5,216,65,0.300925925925926,1,0.00462962962962963,39,0.180555555555556,15,0.0694444444444444,7,0.0324074074074074,0,0
"라라58a94b",238.42,6,49,244.22,30.69,0,21,0,35,35.91,0,0,0,0,57,0,7,0,11,21,6,0,0,0,45928.79,33,18,10.066,3.689,4.949,7,4.6,1,0,0,0,0,1961,1961,40,7,0.175,0,0,6,0.15,0,0,1,0.025,0,0
"라라54b98b",78.41,4.77,8,88.66,20.77,0,9,0,0,27.16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4272.48,5,4,21.617,1.094,13.591,2,0.28,1,570,570,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라69a88b",85.44,5.92,11,88.12,31.59,0,7,0,0,32.73,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10823,7,4,16.303,1.991,4.193,4,0.39,1,3925,3925,0,0,1720,1720,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라49a88a",165.31,6.27,10,277.75,16.9,0,0,0,6,28.29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,23278.8,0,0,35.802,36.757,33.683,4,1.11,2,3754,1877,0,0,1006,503,19,3,0.157894736842105,0,0,1,0.0526315789473684,0,0,2,0.105263157894737,0,0
"라라70a85b",82.41,5.31,19,82.41,28.4,0,14,0,15,28.4,0,0,0,0,29,0,0,0,0,9,0,6,0,0,6051.55,12,9,19.399,2.569,6.436,4,0.63,2,3080,1540,0,0,7276,3638,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라51a98b",96.61,5.27,7,134.44,22.89,0,8,0,0,34.84,0,0,0,0,13,0,0,0,0,9,0,0,0,0,9984.84,5,2,14.068,2.913,15.697,2,0.38,1,313,313,0,0,1103,1103,2,1,0.5,0,0,1,0.5,0,0,0,0,0,0
"라라60b85a",782.69,8.48,35,1175.74,18.22,0,10,0,9,23.54,0,0,0,0,20,0,0,0,0,8,0,0,0,0,188134.14,3,0,4.709,1.473,2.226,5,16.42,2,5555,2777.5,0,0,987,493.5,26,5,0.192307692307692,0,0,4,0.153846153846154,1,0.0384615384615385,0,0,0,0
"라라60a84a",194.37,6.34,7,199.78,19.56,0,0,0,0,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51586.62,1,1,5.327,2.09,2.843,5,0.56,1,5214,5214,0,0,1358,1358,18,2,0.111111111111111,0,0,0,0,1,0.0555555555555556,1,0.0555555555555556,0,0
"라라60a94a",97.77,8.6,4,143.95,28.93,0,0,0,0,48.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52357.16,3,3,11.143,5.756,3.894,1,0.23,1,1078,1078,0,0,1921,1921,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라62a95b",504.93,8.19,28,583.44,19.97,0,0,0,0,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35377.4,6,3,15.362,2.135,0.867,3,6.55,1,14300,14300,0,0,967,967,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라46b80a",112.76,4.98,2,112.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338.18,0,0,11.777,1.919,6.058,1,0.09,4,2,0.5,0,0,18955,4738.75,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a91a",196.16,10.66,170,716.08,43.76,69,205,13,1139,85.57,211,72,61,115,1555,190,170,249,291,239,70,22,7,0,526234.86,73,29,7.503,2.116,0.955,9,48.41,3,15693,5231,0,0,3156,1052,187,36,0.192513368983957,1,0.0053475935828877,26,0.13903743315508,5,0.0267379679144385,1,0.0053475935828877,0,0
"라라75a83b",608.59,7.65,57,718.05,25.32,0,20,0,15,27.34,0,0,0,0,35,0,0,0,6,14,0,6,0,0,57662.01,30,9,23.502,2.43,0.876,6,16.35,5,26189,5237.8,1,0.2,8740,1748,27,3,0.111111111111111,0,0,2,0.0740740740740741,0,0,1,0.037037037037037,0,0
"라라57a85a",350.2,7.3,1,350.2,18.97,0,0,0,0,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21824.94,0,0,2.422,4.972,2.073,1,0.14,2,4037,2018.5,0,0,666,333,6,3,0.5,0,0,1,0.166666666666667,2,0.333333333333333,0,0,0,0
"라라42b86a",192.76,6.7,4,312.29,9.55,0,0,0,0,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255.19,0,0,16.176,5.504,7.702,3,0.5,1,8283,8283,0,0,766,766,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라53b80a",147.46,3.72,4,208.93,25.75,0,0,0,0,29.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81926.44,0,0,8.995,15.639,13.093,2,0.33,1,6600,6600,0,0,744,744,59,26,0.440677966101695,0,0,12,0.203389830508475,13,0.220338983050847,0,0,1,0.0169491525423729
"라라56a93a",343.64,7.83,3,364.84,19.46,0,0,0,0,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47229.39,0,0,8.245,3.386,2.562,2,0.44,3,7678,2559.33333333333,0,0,574,191.333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라63a82b",148.05,5.95,3,182.46,27.91,0,0,0,0,34.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10037.39,3,0,10.783,2.735,2.69,1,0.22,2,294,147,0,0,593,296.5,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라64a91a",81.16,5.16,22,84.23,21.89,0,15,0,16,23.9,0,0,0,0,31,0,0,0,0,0,8,6,0,0,17424.18,15,10,16.096,3.603,5.247,4,0.74,1,3410,3410,0,0,623,623,8,5,0.625,0,0,1,0.125,2,0.25,2,0.25,0,0
"라라56b86a",154.81,7.72,179,243.86,49.09,7,57,0,141,79.38,10,0,0,7,208,19,15,27,42,55,21,7,0,0,645440.03,137,56,2.952,4.761,0.687,9,17.27,13,71243,5480.23076923077,1,0.0769230769230769,12095,930.384615384615,102,30,0.294117647058824,1,0.00980392156862745,13,0.127450980392157,11,0.107843137254902,2,0.0196078431372549,1,0.00980392156862745
"라라62a96a",725.37,9.7,54,832.45,32.48,0,0,0,7,38.33,0,0,0,0,12,0,0,0,0,0,0,0,0,0,46208.95,19,0,15.292,2.063,0.489,3,17.06,2,1891,945.5,0,0,1647,823.5,20,1,0.05,0,0,1,0.05,0,0,0,0,0,0
"라라58b93a",222.15,6.4,2,222.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60631.94,0,0,9.439,4.053,2.565,1,0.18,1,1716,1716,0,0,489,489,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라76a88b",86.01,5.97,28,85.57,24.66,0,23,0,0,24.32,0,0,0,0,25,0,0,0,0,0,8,0,6,0,26160.59,25,21,20.706,0.552,5.894,5,0.96,1,11382,11382,0,0,4200,4200,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라63a81a",171.85,5.99,17,183.61,28.02,0,7,0,6,30.76,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12890.54,8,6,10.969,4.613,5.995,5,1.25,2,3994,1997,0,0,3783,1891.5,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라55a83b",114.98,10.08,20,222.94,44.68,0,14,0,58,80,0,0,0,0,77,26,11,10,0,7,0,0,0,0,61242.7,0,0,3.99,6.117,1.637,2,1.78,5,20464,4092.8,0,0,1917,383.4,67,16,0.238805970149254,0,0,9,0.134328358208955,7,0.104477611940299,0,0,0,0
"라라58b95a",119.68,5.65,13,124.63,16.78,0,13,0,10,20.84,0,0,0,0,23,0,0,0,0,0,6,0,0,0,41836.9,9,9,10.813,3.04,4.299,2,0.65,1,165,165,0,0,1390,1390,9,6,0.666666666666667,0,0,3,0.333333333333333,1,0.111111111111111,0,0,0,0
"라라43a87a",106.16,4.38,4,105.12,29.58,0,0,0,0,29.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.01,1,0,18.488,7.075,11.241,2,0.17,1,422,422,0,0,4294,4294,1,1,1,0,0,1,1,0,0,0,0,0,0
"라라52b87b",72.24,9.39,456,286.48,53.79,59,791,7,1885,95.43,195,72,71,98,2871,328,276,324,558,555,322,174,32,0,440398.38,403,324,2.035,2.297,0.971,9,52.05,6,1810,301.666666666667,2,0.333333333333333,2363,393.833333333333,350,56,0.16,4,0.0114285714285714,42,0.12,5,0.0142857142857143,1,0.00285714285714286,0,0
"라라56b84a",46.68,3.65,3,46.68,3.09,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100621.58,2,2,3.289,6.632,0.836,2,0.06,1,50,50,0,0,121,121,13,1,0.0769230769230769,0,0,0,0,0,0,1,0.0769230769230769,0,0
"라라52b83b",86.75,6.1,5,104.31,17.61,0,0,0,0,18.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16354.77,1,0,6.434,7.684,3.635,2,0.21,1,1166,1166,0,0,602,602,16,3,0.1875,0,0,1,0.0625,2,0.125,0,0,0,0
"라라72b87b",291.73,6.75,6,303.06,12.47,0,0,0,0,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103.1,2,0,18.765,2.455,2.545,3,0.73,2,5012,2506,0,0,3427,1713.5,3,0,0,0,0,0,0,0,0,0,0,0,0
"라마56a00b",64.85,0,2,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,2,2,18.363,0.753,11.016,2,0.05,2,4539,2269.5,0,0,5032,2516,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라57b82b",97.99,4.51,19,95.58,27.36,0,16,0,13,26.81,0,0,0,0,31,0,0,0,0,6,0,7,0,0,18278.63,14,9,5.234,2.648,2.723,4,0.76,1,3483,3483,0,0,2098,2098,8,1,0.125,0,0,0,0,1,0.125,0,0,0,0
"라라59b91b",155.06,10.47,22,834.85,18.93,10,50,1,223,26.18,40,19,12,19,313,35,31,44,46,73,19,0,0,0,17882.85,7,5,9.423,4.036,1.017,6,7.51,1,237,237,0,0,1110,1110,13,0,0,0,0,0,0,0,0,0,0,0,0
"라라50b85b",234.58,14.51,102,1648.51,59.08,117,414,33,2056,112.94,432,114,168,264,2902,326,288,489,542,343,190,53,8,0,1370394.96,0,0,3.308,4.014,0.129,4,67.26,14,20203,1443.07142857143,1,0.0714285714285714,4673,333.785714285714,258,28,0.108527131782946,0,0,22,0.0852713178294574,4,0.0155038759689922,2,0.00775193798449612,0,0
"라마60b00a",279.27,4.8,9,311.59,31.47,0,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9367.87,4,1,17.576,4.541,5.761,5,1,3,26413,8804.33333333333,0,0,6577,2192.33333333333,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라56b88a",113.73,9.43,707,300.22,56.64,84,809,10,2485,132.2,280,79,89,167,3574,459,367,427,730,685,306,152,29,0,1007310.28,567,481,3.93,4.181,0.332,8,83.89,23,47048,2045.5652173913,0,0,16238,706,388,80,0.206185567010309,1,0.00257731958762887,50,0.128865979381443,20,0.0515463917525773,2,0.00515463917525773,0,0
"라라71a85a",276.85,5.96,36,303.8,23.52,0,21,0,10,23.91,0,0,0,0,31,0,0,0,0,0,10,7,0,0,23536.02,17,11,19.946,1.738,4.894,5,4.24,2,1847,923.5,0,0,2198,1099,14,0,0,0,0,0,0,0,0,0,0,0,0
"라라68b93b",157,6.5,51,169.96,28.23,0,32,0,47,35.08,0,0,0,0,80,9,6,0,16,20,8,11,0,0,40825.2,41,29,13.248,2.429,5.823,7,3.46,3,4479,1493,0,0,4634,1544.66666666667,17,1,0.0588235294117647,0,0,1,0.0588235294117647,0,0,0,0,0,0
"라마55b02b",86.62,5.3,26,86.49,28.39,0,23,0,9,28.2,0,0,0,0,32,0,0,0,0,10,8,6,0,0,4841.57,23,20,20.695,2.941,10.013,6,0.9,2,5133,2566.5,0,0,7991,3995.5,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라62a82a",101.63,5.42,22,115.79,28.1,0,13,0,30,31.37,0,0,0,0,44,0,0,0,12,13,0,0,0,0,24780.95,15,5,9.139,4.157,4.111,3,1.18,2,12888,6444,0,0,1482,741,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라62a86a",137.4,5.96,6,167.8,28.79,0,0,0,8,32.54,0,0,0,0,13,0,0,0,0,0,0,0,0,0,35292.61,3,1,6.636,1.945,1.294,4,0.4,1,866,866,0,0,675,675,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라45b98a",132.87,0,2,132.87,14.28,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8716.75,1,0,15.543,0.898,4.352,1,0.03,1,644,644,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58a85b",112.91,7.55,31,175.19,36.33,0,6,0,74,62.16,21,6,6,11,101,9,16,15,22,9,0,0,0,0,83266.86,2,1,6.74,4.324,4.394,4,2.09,3,14545,4848.33333333333,0,0,5000,1666.66666666667,78,39,0.5,0,0,22,0.282051282051282,15,0.192307692307692,2,0.0256410256410256,0,0
"라라72b85b",204.03,5.82,29,223.97,25.66,0,13,0,23,32.05,0,0,0,0,41,0,0,0,7,8,0,0,0,0,36685.69,16,0,21.683,2.162,3.483,6,2.6,2,330,165,0,0,1057,528.5,11,0,0,0,0,0,0,0,0,0,0,0,0
"라마57a04a",71.45,4.29,25,71.45,27.89,0,13,0,0,27.89,0,0,0,0,17,0,0,0,0,6,0,6,0,0,8681.2,19,16,22.992,4.915,4.075,4,0.71,1,34516,34516,0,0,5711,5711,7,1,0.142857142857143,0,0,1,0.142857142857143,0,0,0,0,0,0
"라라66a89a",170.53,6.1,33,173.3,27.57,0,20,0,23,31.61,0,0,0,0,44,0,0,0,11,10,6,0,0,0,14751.48,25,21,13.657,1.878,2.808,6,2.23,1,372,372,0,0,248,248,31,5,0.161290322580645,0,0,4,0.129032258064516,1,0.032258064516129,0,0,0,0
"라라60a90a",91.99,6.08,21,109.1,16.57,0,11,0,27,21.74,0,0,0,0,39,0,0,6,6,8,0,0,0,0,39423.45,12,9,8.159,3.458,2.196,3,0.92,1,3519,3519,0,0,1209,1209,12,0,0,0,0,0,0,0,0,0,0,0,0
"라라37b93b",61.81,4.22,7,61.81,34.24,0,7,0,0,34.24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12826.95,6,3,22.922,4.766,6.878,2,0.17,1,3319,3319,0,0,130,130,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라41a85b",160.54,4.93,62,165.22,24.32,0,34,0,67,26.29,0,0,0,0,102,10,0,8,22,28,10,12,0,0,22277.16,38,23,19.557,4.402,5.59,6,4.04,4,3592,898,0,0,4895,1223.75,12,0,0,0,0,0,0,0,0,0,0,0,0
"라라60a87a",460.09,5.15,5,488.33,24.01,0,0,0,0,24.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808.36,1,0,4.9,1.357,2.451,2,0.98,1,0,0,0,0,880,880,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라59b80a",130.73,6.15,6,160.31,20.92,0,0,0,0,26.73,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17046.89,4,2,12.411,6.758,10.466,2,0.38,1,12553,12553,0,0,2053,2053,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라64a85a",175.2,5.75,2,175.2,32.3,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.84,1,0,9.313,2.34,1.967,1,0.14,1,27796,27796,0,0,646,646,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라57a80b",100.47,4.47,11,98.86,21.25,0,6,0,10,20.34,0,0,0,0,16,0,0,0,0,6,0,0,0,0,34084.57,5,2,8.441,0.943,3.557,3,0.44,2,60,30,0,0,6650,3325,16,2,0.125,0,0,1,0.0625,0,0,1,0.0625,0,0
"라라48a81a",151.4,6.31,20,153.78,31.26,0,14,0,17,37.83,0,0,0,0,33,0,0,0,0,11,0,0,0,0,8916.59,13,9,11.299,1.442,5.615,6,1.23,1,1188,1188,0,0,4236,4236,14,2,0.142857142857143,0,0,0,0,2,0.142857142857143,0,0,0,0
"라라62a77a",216.25,7.63,26,280.82,33.58,0,12,0,22,44.21,0,0,0,0,36,0,0,0,12,10,0,0,0,0,30876.21,16,10,13.968,1.25,6.091,6,2.92,1,9666,9666,0,0,1104,1104,34,14,0.411764705882353,0,0,1,0.0294117647058824,12,0.352941176470588,1,0.0294117647058824,0,0
"라라55a82a",103.78,5.92,50,110.58,32.14,0,32,0,36,38.5,0,0,0,0,71,0,0,0,8,29,14,0,0,0,62043.75,38,29,6.449,3.477,1.363,6,2.17,3,63523,21174.3333333333,0,0,8354,2784.66666666667,14,0,0,0,0,0,0,0,0,0,0,0,0
"라라63a86a",446.33,7.83,12,489.17,34.24,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30382.46,5,0,7.872,3.001,3.219,4,2.35,5,37695,7539,0,0,3920,784,20,5,0.25,0,0,0,0,4,0.2,1,0.05,0,0
"라라54a81b",67.35,4.25,4,67.35,31.17,0,0,0,0,31.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60131.16,2,1,6.651,4.794,1.56,3,0.11,5,5221,1044.2,0,0,7640,1528,85,16,0.188235294117647,0,0,9,0.105882352941176,5,0.0588235294117647,1,0.0117647058823529,1,0.0117647058823529
"라라60a88a",106.56,5.74,125,114.35,30.83,0,78,0,91,33.73,6,0,0,0,175,9,10,11,30,55,18,30,0,0,134667.29,81,52,4.951,0.437,1.758,6,5.6,3,21527,7175.66666666667,0,0,3758,1252.66666666667,40,8,0.2,0,0,7,0.175,1,0.025,0,0,0,0
"라라55a91a",429.58,40.98,42,6644.59,0,240,232,40,3904,0,1439,535,292,777,5575,436,777,1387,736,255,107,27,6,0,855881.43,0,0,4.693,2.022,0.792,2,108.97,6,13374,2229,0,0,3463,577.166666666667,217,31,0.142857142857143,1,0.00460829493087558,28,0.129032258064516,2,0.00921658986175115,0,0,0,0
"라라48b88b",88.95,9.63,7,92.73,36.66,0,6,0,0,35.96,0,0,0,0,8,0,0,0,0,0,0,0,0,0,34190.52,4,0,4.748,5.705,2.629,3,0.26,4,13135,3283.75,0,0,2676,669,36,19,0.527777777777778,0,0,4,0.111111111111111,13,0.361111111111111,0,0,0,0
"라라56b92b",275.62,6.42,29,357.31,16.28,0,0,0,0,19.68,0,0,0,0,8,0,0,0,0,0,0,0,0,0,84119.63,8,1,8.11,2.723,3.174,6,4.01,1,5903,5903,0,0,1273,1273,13,0,0,0,0,0,0,0,0,0,0,0,0
"라라62a88b",240.82,9.38,5,307.42,4.43,0,0,0,0,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38076.11,1,1,7.255,2.554,1.136,2,0.62,1,0,0,0,0,311,311,10,2,0.2,0,0,2,0.2,0,0,0,0,0,0
"라라75b88b",111.27,5.31,63,109.87,26.01,0,41,0,32,27.51,0,0,0,0,73,7,0,0,11,18,11,17,0,0,29680.75,54,46,21.095,0.218,5.456,7,2.72,1,19173,19173,0,0,12620,12620,17,0,0,0,0,0,0,0,0,0,0,0,0
"라라62a92b",84.1,5.21,85,88.83,26.54,0,81,0,72,33.04,7,0,0,6,160,6,6,14,27,35,35,26,0,0,19357.42,72,41,20.167,5.136,6.531,4,2.95,2,913,456.5,0,0,3274,1637,20,2,0.1,0,0,0,0,1,0.05,1,0.05,0,0
"라라41b93b",296.5,5.49,8,296.02,24.23,0,0,0,0,24.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300.1,0,0,16.694,1.109,0.994,3,0.95,1,2282,2282,0,0,2618,2618,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라41a86a",96.14,4.73,76,98.38,30.26,0,60,0,50,33.58,0,0,0,0,111,10,0,0,19,35,21,13,6,0,23284.54,58,48,19.861,3.865,5.894,7,2.99,2,4493,2246.5,0,0,7926,3963,22,2,0.0909090909090909,0,0,1,0.0454545454545455,0,0,0,0,0,0
"라라39b89b",84.26,3.98,3,84.26,31.4,0,0,0,0,31.4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1274.91,1,0,24.363,0.775,5.72,1,0.1,2,4104,2052,0,0,2447,1223.5,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라51a91a",123.29,7.59,21,160.14,24.38,0,8,0,21,32.84,0,0,0,0,30,0,0,0,0,10,0,0,0,0,39241.31,8,5,4.512,3.702,2.863,4,1.35,1,6527,6527,0,0,4252,4252,10,2,0.2,0,0,1,0.1,1,0.1,0,0,0,0
"라라56b93a",106.74,4.55,3,103.53,21.85,0,0,0,8,21,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32455.87,3,1,9.103,5.041,3.42,1,0.12,1,22,22,0,0,2063,2063,8,5,0.625,0,0,5,0.625,0,0,0,0,0,0
"라라59b94b",245.05,7.36,2,287.3,40.6,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54078.75,2,0,11.547,3.37,3.25,2,0.23,3,10619,3539.66666666667,0,0,3281,1093.66666666667,7,2,0.285714285714286,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0
"라라58a86b",167.71,9.36,43,334.6,45.85,7,15,0,124,80.56,32,8,17,16,171,14,16,25,39,19,0,0,0,0,392227.74,0,0,2.119,3.298,0.813,3,5.76,2,1886,943,0,0,559,279.5,51,1,0.0196078431372549,0,0,1,0.0196078431372549,0,0,0,0,0,0
"라라54a82a",130.9,7.08,47,148.77,25.9,0,43,0,32,32.48,6,0,0,6,81,0,0,9,8,18,24,6,0,0,101121.59,30,5,6.083,4.227,0.992,5,2.8,1,10518,10518,0,0,562,562,115,37,0.321739130434783,0,0,17,0.147826086956522,17,0.147826086956522,2,0.0173913043478261,1,0.00869565217391304
"라라56b90a",2285.53,8.61,4,4720.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163618.86,0,0,5.6,1.809,2.201,3,7.55,2,5693,2846.5,0,0,838,419,48,9,0.1875,0,0,5,0.104166666666667,1,0.0208333333333333,3,0.0625,0,0
"라라56a89a",142.69,9.36,105,334.25,48.79,16,69,2,318,111.42,47,16,16,24,434,58,48,58,85,76,32,0,0,0,515299.03,51,7,3.696,2.705,1.293,9,13.73,13,17155,1319.61538461538,0,0,5709,439.153846153846,122,25,0.204918032786885,1,0.00819672131147541,8,0.0655737704918033,11,0.0901639344262295,3,0.0245901639344262,0,0
